_id,PID,CM_ID,GIS_ID,ST_NUM,ST_NAME,UNIT_NUM,CITY,ZIP_CODE,BLDG_SEQ,NUM_BLDGS,LUC,LU,LU_DESC,BLDG_TYPE,OWN_OCC,OWNER,MAIL_ADDRESSEE,MAIL_STREET_ADDRESS,MAIL_CITY,MAIL_STATE,MAIL_ZIP_CODE,RES_FLOOR,CD_FLOOR,RES_UNITS,COM_UNITS,RC_UNITS,LAND_SF,GROSS_AREA,LIVING_AREA,LAND_VALUE,BLDG_VALUE,SFYI_VALUE,TOTAL_VALUE,GROSS_TAX,YR_BUILT,YR_REMODEL,STRUCTURE_CLASS,ROOF_STRUCTURE,ROOF_COVER,INT_WALL,EXT_FNISHED,INT_COND,EXT_COND,OVERALL_COND,BED_RMS,FULL_BTH,HLF_BTH,KITCHENS,TT_RMS,BDRM_COND,BTHRM_STYLE1,BTHRM_STYLE2,BTHRM_STYLE3,KITCHEN_TYPE,KITCHEN_STYLE1,KITCHEN_STYLE2,KITCHEN_STYLE3,HEAT_TYPE,HEAT_SYSTEM,AC_TYPE,FIREPLACES,ORIENTATION,NUM_PARKING,PROP_VIEW,CORNER_UNIT
75283,0703206000,,0703206000,,Boston ST,,DORCHESTER,02125,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,,,,,,"1,909",,,"42,300",0,0,"42,300",$461.07 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,
75284,0703207000,,0703207000,,Boston ST,,DORCHESTER,02125,1,1,106,RL - RL,RES ANCILL IMPROVEMT,99 - Vacant,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,,,,,,"1,672",,,"37,200",0,0,"50,700",$552.63 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,
75364,0703258000,,0703258000,22,HOWELL ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,800",4668,3153,"301,500","1,078,200",0,"1,379,700","$15,038.73 ",1905,,,F - Flat,R - Rubber Roof,N - Normal,W - Wood Shake,A - Average,G - Good,A - Average,11,3,1,3,17,,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,0,A - Average,
75365,0703259000,,0703259000,20,HOWELL ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,800",4588,3153,"392,600","805,500",0,"1,198,100","$13,059.29 ",1905,2002,,F - Flat,R - Rubber Roof,N - Normal,A - Asbestos,A - Average,A - Average,A - Average,6,3,0,3,18,,S - Semi-Modern,M - Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,M - Modern,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,0,A - Average,
75391,0703277000,,0703277000,17,HOWELL ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,442",4110,2613,"272,500","381,800",0,"654,300","$7,131.87 ",1905,,,F - Flat,R - Rubber Roof,N - Normal,A - Asbestos,F - Fair,F - Fair,F - Fair,6,3,0,3,15,,N - No Remodeling,N - No Remodeling,N - No Remodeling,3F - 3 Full Eat In Kitchens,N - No Remodeling,N - No Remodeling,N - No Remodeling,W - Ht Water/Steam,,N - None,0,,0,A - Average,
75394,0703280000,,0703280000,23,HOWELL ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,439",5977,4050,"266,400","872,100",0,"1,138,500","$12,409.65 ",1910,,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,A - Average,A - Average,A - Average,9,3,0,3,18,,N - No Remodeling,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,N - No Remodeling,S - Semi-Modern,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,0,A - Average,
75597,0703439000,,0703439000,123,Boston ST,,DORCHESTER,02125,1,1,013,RC,RES /COMMERCIAL USE,027 - RC: THREE RES UNITS,N,REAL ESTATE BOSTON LLC,,58 Gainsborough ST,BOSTON,MA,02115,,,,,,"2,453",4564,4564,"162,400","443,900",0,"606,300","$9,309.42 ",1905,2003,D - Wood/Frame,,,,10 - Alum/Vinyl,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,
75860,0703633000,,0703633000,96,E Cottage ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"1,718",4185,2673,"206,500","614,200",0,"820,700","$8,945.63 ",1920,,,F - Flat,C - Composition,N - Normal,F - Frame/Clapbrd,G - Good,A - Average,A - Average,6,3,1,3,15,,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,0,F - Fair,
75954,0703706000,,0703706000,147,E Cottage ST,,DORCHESTER,02125,1,1,104,R2,TWO-FAM DWELLING,TF - Two Fam Stack,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,2,,,,,"4,488",4237,2638,"331,000","483,900",0,"814,900","$8,882.41 ",1905,,,H - Hip,S - Slate,N - Normal,A - Asbestos,A - Average,A - Average,A - Average,6,2,0,2,12,,S - Semi-Modern,S - Semi-Modern,,2F - 2 Full Eat In Kitchens,S - Semi-Modern,S - Semi-Modern,,W - Ht Water/Steam,,N - None,0,,3,F - Fair,
75955,0703707000,,0703707000,151,E Cottage ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,903",6236,3951,"242,100","720,400",0,"962,500","$10,491.25 ",1905,1984,,F - Flat,R - Rubber Roof,N - Normal,W - Wood Shake,A - Average,A - Average,A - Average,9,3,0,3,18,,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,0,A - Average,
75956,0703708000,,0703708000,153,E Cottage ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"3,016",5872,3951,"261,300","854,700",0,"1,116,000","$12,164.40 ",1905,,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,A - Average,G - Good,G - Good,6,3,0,3,15,,S - Semi-Modern,M - Modern,M - Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,M - Modern,M - Modern,W - Ht Water/Steam,,N - None,0,,0,A - Average,
75958,0703710000,,0703710000,157,E Cottage ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"3,396",5760,3888,"264,700","524,700",0,"789,400","$8,604.46 ",1905,,,F - Flat,C - Composition,N - Normal,M - Vinyl,F - Fair,A - Average,A - Average,9,3,0,3,18,,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,2,A - Average,
75976,0703715000,,0703715000,692,COLUMBIA RD,,DORCHESTER,02125,1,1,013,RC,RES /COMMERCIAL USE,027 - RC: THREE RES UNITS,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,,,,,,"3,605",6924,5116,"218,000","529,700",0,"747,700","$11,265.63 ",1920,2010,D - Wood/Frame,,,,10 - Alum/Vinyl,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,
75980,0703719000,,0703719000,9,ELDER ST,,DORCHESTER,02125,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,,,,,,"3,277",,,"41,700",0,0,"41,700",$454.53 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,
75981,0703720000,,0703720000,11,ELDER ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 Gainsborough ST,BOSTON,MA,02115,3,,,,,"3,178",5822,3966,"259,600","1,001,500",0,"1,261,100","$13,745.99 ",1910,2010,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,G - Good,G - Good,G - Good,9,3,0,3,18,,M - Modern,M - Modern,M - Modern,0F - 0 Full Eat In Kitchens,M - Modern,M - Modern,M - Modern,W - Ht Water/Steam,,N - None,0,,3,A - Average,
76019,0703752000,,0703752000,17,CAWFIELD ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 Gainsborough ST,BOSTON,MA,02115,3,,,,,"2,177",5148,3723,"208,400","689,400",0,"897,800","$9,786.02 ",1905,2001,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,A - Average,A - Average,A - Average,9,3,0,3,15,,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,2,A - Average,
76029,0703759000,,0703759000,6,CAWFIELD ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,380",4783,3438,"222,700","822,500",0,"1,045,200","$11,392.68 ",1905,,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,G - Good,G - Good,G - Good,6,3,0,3,15,,M - Modern,M - Modern,M - Modern,3F - 3 Full Eat In Kitchens,M - Modern,M - Modern,M - Modern,W - Ht Water/Steam,,N - None,0,,0,A - Average,
76055,0703783000,,0703783000,18,EASTMAN ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH STREET,BOSTON,MA,02115,3,,,,,"4,064",5345,3735,"252,400","829,400",0,"1,081,800","$11,791.62 ",1905,2015,,F - Flat,R - Rubber Roof,N - Normal,P - Asphalt,G - Good,A - Average,A - Average,11,3,0,3,18,,M - Modern,M - Modern,M - Modern,3F - 3 Full Eat In Kitchens,M - Modern,M - Modern,M - Modern,W - Ht Water/Steam,,N - None,0,,0,A - Average,
76152,0703873002,0703873000,0703873000,2,HOLDEN ST,2,DORCHESTER,02125,1,1,102,CD,RESIDENTIAL CONDO,DX - Duplex,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,0,,,,"2,118",2118,2118,0,"533,800",0,"533,800","$5,818.42 ",2001,,,G - Gable,A - Asphalt Shingl,N - Normal,M - Vinyl,G - Good,G - Good,G - Good,3,1,1,1,6,A - Average,M - Modern,M - Modern,,F - Full Eat In,M - Modern,,,W - Ht Water/Steam,I - Indiv. Cntrl,N - None,0,T - Through,1,A - Average,N - No
76281,0703987000,,0703987000,28,SUMNER ST,,DORCHESTER,02125,1,1,101,R1,SINGLE FAM DWELLING,CL - Colonial,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,2,,,,,"7,934",5483,3021.6,"247,300","664,100",0,"911,400","$9,934.26 ",1880,,,H - Hip,A - Asphalt Shingl,N - Normal,M - Vinyl,A - Average,A - Average,A - Average,6,2,0,1,13,,S - Semi-Modern,S - Semi-Modern,,1F - 1 Full Eat In Kitchens,S - Semi-Modern,,,W - Ht Water/Steam,,N - None,1,,4,A - Average,
76292,0703994004,0703994000,0703994000,201,E Cottage ST,2,DORCHESTER,02125,1,1,102,CD,RESIDENTIAL CONDO,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,1,2,,,,"1,186",1152,1152,0,"488,800",0,"488,800","$5,327.92 ",1905,1999,,F - Flat,R - Rubber Roof,N - Normal,W - Wood Shake,A - Average,A - Average,,3,1,0,1,7,A - Average,M - Modern,,,F - Full Eat In,M - Modern,,,S - Space Heat,Y - Self Contained,N - None,0,T - Through,0,A - Average,N - No
76301,0704001000,,0704001000,619,COLUMBIA RD,,DORCHESTER,02125,1,1,332,C,REPAIR GARAGE,332 - REPAIR GARAGE,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,,,,,,"7,020",1161,1161,"260,700","88,400",0,"367,000","$9,274.09 ",1979,,C - Brick/Concr,,,,01 - Brick,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,
76351,0704033000,,0704033000,663,COLUMBIA RD,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,SD - Semi-Det,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"3,799",5662,3891,"259,800","1,041,000",0,"1,300,800","$14,178.72 ",1905,,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,G - Good,A - Average,G - Good,11,4,0,3,18,,N - No Remodeling,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,N - No Remodeling,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,4,A - Average,
76354,0704035000,,0704035000,,COLUMBIA RD,,DORCHESTER,02125,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,,,,,,344,,,"5,000",0,0,"5,000",$54.50 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,
76438,0800033000,,0800033000,14,Batchelder ST,,DORCHESTER,02125,1,1,104,R2,TWO-FAM DWELLING,CV - Conventional,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,2,,,,,"2,741",3881,2330,"210,900","303,600",0,"514,500","$5,608.05 ",1890,2010,,G - Gable,A - Asphalt Shingl,N - Normal,M - Vinyl,A - Average,F - Fair,A - Average,5,2,0,2,10,,S - Semi-Modern,S - Semi-Modern,,2F - 2 Full Eat In Kitchens,S - Semi-Modern,S - Semi-Modern,,W - Ht Water/Steam,,N - None,0,,1,A - Average,
82701,0901787000,,0901787000,16,GREENWICH ST,,ROXBURY CROSSING,02120,1,1,101,R1,SINGLE FAM DWELLING,RM - Row Middle,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02120,2,,,,,674,1248,1029.6,"133,000","463,200",0,"596,200","$6,498.58 ",1890,2003,,F - Flat,R - Rubber Roof,N - Normal,B - Brick/Stone,G - Good,G - Good,G - Good,2,2,0,1,5,,M - Modern,M - Modern,,1F - 1 Full Eat In Kitchens,M - Modern,,,W - Ht Water/Steam,,N - None,0,,0,A - Average,
82824,0901947000,,0901947000,7,WARWICK ST,,ROXBURY CROSSING,02120,1,1,105,R3,THREE-FAM DWELLING,RM - Row Middle,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"1,476",3280,2460,"268,800","786,200",0,"1,055,000","$11,499.50 ",1890,,,F - Flat,R - Rubber Roof,N - Normal,B - Brick/Stone,A - Average,A - Average,A - Average,11,3,0,3,14,,M - Modern,M - Modern,M - Modern,3F - 3 Full Eat In Kitchens,M - Modern,M - Modern,M - Modern,W - Ht Water/Steam,,N - None,0,,2,A - Average,
84470,1000587005,,1000587005,,DELLE AV,,ROXBURY CROSSING,02120,1,1,132,RL - RL,RES LAND (Unusable),99 - Vacant,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,,,,,,"1,279",,,"60,800",0,0,"60,800",$662.72 ,,,,,,,,,,A - Average,,0,0,0,,,,,,,,,,,,,,,,,
84487,1000597006,1000597000,1000597000,743,PARKER ST,3,ROXBURY CROSSING,02120,1,1,102,CD,RESIDENTIAL CONDO,FS - Free Standing,N,REAL ESTATE BOSTON LLC,,58 Gainsborough ST,BOSTON,MA,02115,1,2,,,,835,835,835,0,"476,200",0,"476,200","$5,190.58 ",1899,1987,,M - Mansard,A - Asphalt Shingl,N - Normal,F - Frame/Clapbrd,A - Average,G - Good,A - Average,2,1,0,1,5,A - Average,S - Semi-Modern,,,O - One Person,S - Semi-Modern,,,W - Ht Water/Steam,I - Indiv. Cntrl,N - None,0,T - Through,1,A - Average,N - No
84567,1000660004,1000660000,1000660000,1578,TREMONT ST,2,ROXBURY CROSSING,02120,1,1,102,CD,RESIDENTIAL CONDO,FS - Free Standing,N,REAL ESTATE BOSTON LLC,,58 Gainsborough ST,BOSTON,MA,02115,1,2,,,,930,930,930,0,"452,400",0,"452,400","$4,931.16 ",1910,2000,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,A - Average,A - Average,,3,1,0,1,5,A - Average,S - Semi-Modern,,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,T - Through,0,A - Average,N - No
84568,1000660006,1000660000,1000660000,1578,TREMONT ST,3,ROXBURY CROSSING,02120,1,1,102,CD,RESIDENTIAL CONDO,FS - Free Standing,N,REAL ESTATE BOSTON LLC,,58 Gainsborough ST,BOSTON,MA,02115,1,3,,,,930,930,930,0,"451,500",0,"451,500","$4,921.35 ",1910,2000,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,A - Average,A - Average,,3,1,0,1,5,A - Average,S - Semi-Modern,,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,T - Through,0,A - Average,N - No
84569,1000660008,1000660000,1000660000,1578,TREMONT ST,4,ROXBURY CROSSING,02120,1,1,102,CD,RESIDENTIAL CONDO,FS - Free Standing,N,REAL ESTATE BOSTON LLC,,58 Gainsborough ST,BOSTON,MA,02115,1,4,,,,930,930,930,0,"452,400",0,"452,400","$4,931.16 ",1910,2000,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,A - Average,A - Average,,3,1,0,1,5,A - Average,S - Semi-Modern,,,F - Full Eat In,S - Semi-Modern,,,F - Forced Hot Air,I - Indiv. Cntrl,C - Central AC,0,T - Through,0,A - Average,N - No
84587,1000669000,,1000669000,1568,TREMONT ST,,ROXBURY CROSSING,02120,1,1,105,R3,THREE-FAM DWELLING,CV - Conventional,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,149",4384,3030.6,"423,200","924,800",0,"1,348,000","$14,693.20 ",1900,2010,D - Wood/Frame,G - Gable,A - Asphalt Shingl,N - Normal,A - Asbestos,A - Average,A - Average,A - Average,8,3,0,3,14,,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,3,A - Average,
84738,1000792000,,1000792000,113,HILLSIDE ST,,ROXBURY CROSSING,02120,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,975",5748,3936,"643,600","1,897,100",0,"2,540,700","$27,693.63 ",1890,2018,,G - Gable,A - Asphalt Shingl,N - Normal,M - Vinyl,A - Average,G - Good,A - Average,15,3,0,3,20,,M - Modern,M - Modern,M - Modern,3F - 3 Full Eat In Kitchens,M - Modern,M - Modern,M - Modern,F - Forced Hot Air,,C - Central AC,0,,0,A - Average,
85152,1001177000,,1001177000,17,IROQUOIS ST,,ROXBURY CROSSING,02120,1,1,104,R2,TWO-FAM DWELLING,CV - Conventional,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,2,,,,,"3,910",4746,2566.4,"372,000","673,700",0,"1,045,700","$11,398.13 ",1920,2021,,G - Gable,A - Asphalt Shingl,N - Normal,A - Asbestos,G - Good,A - Average,G - Good,4,3,0,2,14,,M - Modern,M - Modern,M - Modern,2F - 2 Full Eat In Kitchens,M - Modern,M - Modern,,W - Ht Water/Steam,,N - None,0,,5,A - Average,
85153,1001178000,,1001178000,21,IROQUOIS ST,,ROXBURY CROSSING,02120,1,1,104,R2,TWO-FAM DWELLING,CV - Conventional,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02120,2,,,,,"4,302",5793,3027,"508,700","1,012,800",0,"1,521,500","$16,584.35 ",1935,,,G - Gable,A - Asphalt Shingl,N - Normal,M - Vinyl,G - Good,A - Average,A - Average,5,2,0,2,11,,M - Modern,M - Modern,,2F - 2 Full Eat In Kitchens,M - Modern,M - Modern,,W - Ht Water/Steam,,N - None,0,,4,A - Average,
85154,1001179000,,1001179000,23,IROQUOIS ST,,ROXBURY CROSSING,02120,1,1,104,R2,TWO-FAM DWELLING,CV - Conventional,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02120,2.5,,,,,"4,305",4924,3301.2,"510,000","1,190,200",0,"1,700,200","$18,532.18 ",2003,,,G - Gable,A - Asphalt Shingl,N - Normal,M - Vinyl,G - Good,G - Good,G - Good,6,2,1,2,15,,M - Modern,M - Modern,M - Modern,2F - 2 Full Eat In Kitchens,M - Modern,M - Modern,,F - Forced Hot Air,,C - Central AC,2,,4,A - Average,
85155,1001180000,,1001180000,27,IROQUOIS ST,,ROXBURY CROSSING,02120,1,1,104,R2,TWO-FAM DWELLING,CV - Conventional,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02120,2.5,,,,,"4,285",4906,3283.2,"487,300","1,186,200",0,"1,673,500","$18,241.15 ",2003,,,G - Gable,A - Asphalt Shingl,N - Normal,M - Vinyl,G - Good,G - Good,G - Good,6,2,2,2,15,,M - Modern,M - Modern,M - Modern,2F - 2 Full Eat In Kitchens,M - Modern,M - Modern,,F - Forced Hot Air,,C - Central AC,2,,4,A - Average,
85190,1001209000,,1001209000,120,HILLSIDE ST,,ROXBURY CROSSING,02120,1,1,104,R2,TWO-FAM DWELLING,TF - Two Fam Stack,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,2,,,,,"4,000",3888,2392,"474,100","893,000",0,"1,367,100","$14,901.39 ",1935,,,G - Gable,A - Asphalt Shingl,N - Normal,W - Wood Shake,A - Average,A - Average,A - Average,7,2,0,2,13,,M - Modern,S - Semi-Modern,,2F - 2 Full Eat In Kitchens,M - Modern,S - Semi-Modern,,W - Ht Water/Steam,,C - Central AC,0,,2,A - Average,
98256,1301502000,,1301502000,7,HESSTON TE,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,537",5343,3528,"238,700","1,026,600",0,"1,265,300","$13,791.77 ",1915,1987,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,A - Average,G - Good,A - Average,9,3,3,3,18,,M - Modern,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,M - Modern,S - Semi-Modern,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,0,A - Average,
98906,1301885000,,1301885000,24,WILLIS ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"3,672",6032,3957,"269,100","1,262,300",0,"1,531,400","$16,692.26 ",1900,2013,,F - Flat,C - Composition,N - Normal,A - Asbestos,G - Good,G - Good,G - Good,9,3,0,3,18,,M - Modern,M - Modern,M - Modern,3F - 3 Full Eat In Kitchens,M - Modern,M - Modern,M - Modern,W - Ht Water/Steam,,N - None,0,,0,A - Average,
98946,1301917000,,1301917000,276,E Cottage ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,761",4630,3133,"273,300","781,600",0,"1,054,900","$11,498.41 ",1905,,,F - Flat,R - Rubber Roof,N - Normal,P - Asphalt,A - Average,A - Average,A - Average,6,3,0,3,14,,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,S - Space Heat,,N - None,0,,0,A - Average,
98981,1301937000,,1301937000,22,EDISON GREEN,,DORCHESTER,02125,1,1,104,R2,TWO-FAM DWELLING,CV - Conventional,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,2.5,,,,,"3,275",4601,2740.5,"244,200","272,400",0,"516,600","$5,630.94 ",1910,,,G - Gable,A - Asphalt Shingl,N - Normal,A - Asbestos,F - Fair,A - Average,F - Fair,6,3,0,2,12,,N - No Remodeling,N - No Remodeling,N - No Remodeling,2F - 2 Full Eat In Kitchens,N - No Remodeling,N - No Remodeling,,W - Ht Water/Steam,,N - None,0,,3,A - Average,
99051,1301986000,,1301986000,9,TAFT ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 Gainsborough ST,BOSTON,MA,02115,3,,,,,"3,598",6205,4071,"296,800","1,123,200",0,"1,420,000","$15,478.00 ",1905,,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,A - Average,G - Good,A - Average,9,3,0,3,18,,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,W - Ht Water/Steam,,N - None,0,,0,A - Average,
99363,1302186000,,1302186000,24,MARYLAND ST,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,700",5114,3231,"287,900","1,087,400",0,"1,375,300","$14,990.77 ",1900,2010,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,G - Good,A - Average,G - Good,9,3,3,3,15,,M - Modern,M - Modern,M - Modern,3F - 3 Full Eat In Kitchens,M - Modern,M - Modern,M - Modern,F - Forced Hot Air,,N - None,0,,0,A - Average,
99687,1302405000,,1302405000,10,WAVE AV,,DORCHESTER,02125,1,1,105,R3,THREE-FAM DWELLING,DK - Decker,N,REAL ESTATE BOSTON LLC,,58 GAINSBOROUGH ST,BOSTON,MA,02115,3,,,,,"2,299",5317,3564,"240,200","865,500",0,"1,105,700","$12,052.13 ",1905,,,F - Flat,R - Rubber Roof,N - Normal,M - Vinyl,A - Average,A - Average,A - Average,9,3,0,3,15,,S - Semi-Modern,S - Semi-Modern,S - Semi-Modern,3F - 3 Full Eat In Kitchens,N - No Remodeling,N - No Remodeling,N - No Remodeling,W - Ht Water/Steam,,N - None,0,,2,A - Average,
